"budget","package.deaths","package.che.10","package.E","int_n_list","no_int_n_list"
32500000,3400.23203950306,0.0816361191249503,0.21134527515367,"5, 6, 7, 12, 13, 14, 15, 17, 18, 19","1, 2, 3, 4, 8, 9, 10, 11, 16, 20"
32500000,3404.71972673232,0.0195840055011365,0.307440317592168,"3, 4, 5, 6, 7, 8, 11, 12, 13, 18","1, 2, 9, 10, 14, 15, 16, 17, 19, 20"
32500000,3414.99123250398,0.083472909455671,0.197066815773511,"4, 5, 6, 7, 8, 12, 14, 17, 18, 19","1, 2, 3, 9, 10, 11, 13, 15, 16, 20"
32500000,3415.01453295242,0.0830005411076392,0.183349091675066,"4, 5, 6, 8, 12, 13, 14, 17, 18","1, 2, 3, 7, 9, 10, 11, 15, 16, 19, 20"
32500000,3432.57528424689,0.0845357012254164,0.16482919175123,"4, 5, 6, 7, 10, 11, 12, 13, 17, 18, 19","1, 2, 3, 8, 9, 14, 15, 16, 20"
32500000,3438.43549163115,0.0179985881229633,0.306939045952805,"3, 5, 6, 7, 8, 12, 13, 15, 18, 19","1, 2, 4, 9, 10, 11, 14, 16, 17, 20"
32500000,3483.30593413984,0.0843589761721917,0.158191538085977,"4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 3, 7, 8, 9, 10, 20"
32500000,3485.12007014443,0.0821479700053357,0.203648564703797,"5, 6, 7, 11, 12, 13, 14, 16, 17, 18, 19","1, 2, 3, 4, 8, 9, 10, 15, 20"
32500000,3493.60258578662,0.0832437095829343,0.180149586822996,"4, 5, 6, 8, 11, 12, 13, 14, 17, 18","1, 2, 3, 7, 9, 10, 15, 16, 19, 20"
32500000,3505.55512819893,0.0819048225951391,0.20250118970769,"5, 6, 7, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 3, 4, 8, 9, 10, 11, 20"
32500000,3559.66159542928,0.0845578743052272,0.133132231781193,"4, 5, 6, 8, 10, 11, 12, 13, 17, 18, 19","1, 2, 3, 7, 9, 14, 15, 16, 20"
32500000,3584.14318103312,0.0821479910704343,0.19930168485562,"5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 3, 4, 8, 9, 10, 20"
32500000,3605.90640351964,0.0819014606800562,0.176448810331563,"5, 6, 8, 11, 12, 13, 14, 15, 17, 18, 19","1, 2, 3, 4, 7, 9, 10, 16, 20"
32500000,3611.56778452519,0.0839252966090717,0.139266143645141,"4, 5, 6, 7, 10, 12, 14, 17, 18, 19","1, 2, 3, 8, 9, 11, 13, 15, 16, 20"
32500000,3643.52157497455,0.0154323912869005,0.308001507941209,"3, 5, 6, 7, 8, 11, 12, 13, 14, 19","1, 2, 4, 9, 10, 15, 16, 17, 18, 20"
32500000,3648.54452357399,0.0206647156919025,0.257370735191095,"3, 4, 5, 6, 7, 10, 12, 13, 18, 19","1, 2, 8, 9, 11, 14, 15, 16, 17, 20"
32500000,3661.07356676552,0.0195937194449047,0.301188585380828,"3, 4, 5, 6, 7, 11, 12, 13, 14, 18","1, 2, 8, 9, 10, 15, 16, 17, 19, 20"
32500000,3690.15583735938,0.0841684650843668,0.136066638793071,"4, 5, 6, 7, 10, 11, 12, 14, 17, 18, 19","1, 2, 3, 8, 9, 13, 15, 16, 20"
32500000,3694.78933166435,0.0180083020667315,0.300687313741465,"3, 5, 6, 7, 12, 13, 14, 15, 18, 19","1, 2, 4, 8, 9, 10, 11, 16, 17, 20"
32500000,3709.54852466526,0.0198450923974522,0.286408854361306,"3, 4, 5, 6, 7, 8, 12, 14, 18, 19","1, 2, 9, 10, 11, 13, 15, 16, 17, 20"
32500000,3709.57182511371,0.0193727240494204,0.272691130262861,"3, 4, 5, 6, 8, 12, 13, 14, 18","1, 2, 7, 9, 10, 11, 15, 16, 17, 19, 20"
32500000,3711.22949221551,0.0821701641502451,0.167604724885584,"5, 6, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 3, 4, 7, 9, 10, 20"
32500000,3727.13257640818,0.0209078841671976,0.254171230339025,"3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19","1, 2, 8, 9, 14, 15, 16, 17, 20"
32500000,3777.86322630113,0.0207311591139729,0.247533576673772,"3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 18, 19","1, 2, 7, 8, 9, 10, 17, 20"
32500000,3779.67736230572,0.0185201529471169,0.292990603291592,"3, 5, 6, 7, 11, 12, 13, 14, 16, 18, 19","1, 2, 4, 8, 9, 10, 15, 17, 20"
32500000,3788.15987794791,0.0196158925247155,0.269491625410791,"3, 4, 5, 6, 8, 11, 12, 13, 14, 18","1, 2, 7, 9, 10, 15, 16, 17, 19, 20"
32500000,3791.01638470111,0.0814851116345775,0.16345906146427,"5, 6, 7, 10, 11, 12, 13, 14, 17, 18","1, 2, 3, 4, 8, 9, 15, 16, 19, 20"
32500000,3816.01543546248,0.0845675882489954,0.126880499569853,"4, 5, 6, 10, 11, 12, 13, 14, 17, 18, 19","1, 2, 3, 7, 8, 9, 15, 16, 20"
32500000,3817.24214854177,0.0841906381641776,0.104369678823034,"4, 5, 6, 8, 10, 11, 12, 14, 17, 18, 19","1, 2, 3, 7, 9, 13, 15, 16, 20"
32500000,3817.75142056279,0.0815106466294712,0.15781448087036,"5, 6, 7, 10, 12, 13, 14, 16, 17, 18","1, 2, 3, 4, 8, 9, 11, 15, 19, 20"
32500000,3818.92318518243,0.0189628472218479,0.237094783526385,"3, 5, 6, 7, 10, 11, 12, 13, 15, 16, 18, 19","1, 2, 4, 8, 9, 14, 17, 20"
32500000,3829.21799140253,0.0823793828283506,0.113003557609284,"5, 6, 10, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 3, 4, 7, 8, 9, 11, 20"
32500000,3839.49134260086,0.081736484587125,0.148679330444747,"5, 6, 7, 8, 10, 12, 14, 17, 18, 19","1, 2, 3, 4, 9, 11, 13, 15, 16, 20"
32500000,3843.35180769337,0.0845148394120263,0.00184464878675877,"4, 5, 6, 8, 9, 10, 11, 12, 16, 17, 18, 19","1, 2, 3, 7, 13, 14, 15, 20"
32500000,3843.97718440345,0.0842161731590713,0.0987250982291245,"4, 5, 6, 8, 10, 12, 14, 16, 17, 18, 19","1, 2, 3, 7, 9, 11, 13, 15, 20"
32500000,3854.21888759057,0.0209300572470084,0.222474270368988,"3, 4, 5, 6, 8, 10, 11, 12, 13, 18, 19","1, 2, 7, 9, 14, 15, 16, 17, 20"
32500000,3878.70047319441,0.0185201740122154,0.288643723443415,"3, 5, 6, 7, 11, 12, 13, 14, 15, 16, 18, 19","1, 2, 4, 8, 9, 10, 17, 20"
32500000,3900.46369568093,0.0182736436218374,0.265790848919358,"3, 5, 6, 8, 11, 12, 13, 14, 15, 18, 19","1, 2, 4, 7, 9, 10, 16, 17, 20"
32500000,3907.80604423672,0.0826225513036457,0.109804052757214,"5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19","1, 2, 3, 4, 7, 8, 9, 20"
32500000,3918.07939543505,0.0819796530624201,0.145479825592677,"5, 6, 7, 8, 10, 11, 12, 14, 17, 18, 19","1, 2, 3, 4, 9, 13, 15, 16, 20"
32500000,3922.56523723764,0.0844593416343664,0.0955255933770547,"4, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 19","1, 2, 3, 7, 9, 13, 15, 20"
32500000,3927.19873154261,0.0182991786167311,0.260146268325449,"3, 5, 6, 8, 12, 13, 14, 15, 16, 18, 19","1, 2, 4, 7, 9, 10, 11, 17, 20"
32500000,3944.83773174518,0.081532819709282,0.126117520900323,"5, 6, 8, 10, 12, 13, 14, 16, 17, 18","1, 2, 3, 4, 7, 9, 11, 15, 19, 20"
32500000,3984.71312952067,0.020540648026148,0.225408677380866,"3, 4, 5, 6, 7, 10, 11, 12, 14, 18, 19","1, 2, 8, 9, 13, 15, 16, 17, 20"
32500000,3994.3825590307,0.0842558498856056,0.00443700202139858,"4, 5, 6, 9, 10, 11, 12, 14, 17, 18, 19","1, 2, 3, 7, 8, 13, 15, 16, 20"
32500000,4005.7867843768,0.0185423470920262,0.256946763473379,"3, 5, 6, 8, 11, 12, 13, 14, 15, 16, 18, 19","1, 2, 4, 7, 9, 10, 17, 20"
32500000,4016.63175308979,0.0818016963085531,0.0487466536431117,"5, 6, 7, 9, 10, 12, 14, 17, 18, 19","1, 2, 3, 4, 8, 11, 13, 15, 16, 20"
32500000,4085.5736768624,0.0178572945763587,0.252801100052065,"3, 5, 6, 7, 10, 11, 12, 13, 14, 18","1, 2, 4, 8, 9, 15, 16, 17, 19, 20"
32500000,4095.21980592398,0.0820448647838482,0.0455471487910419,"5, 6, 7, 9, 10, 11, 12, 14, 17, 18, 19","1, 2, 3, 4, 8, 13, 15, 16, 20"
32500000,4110.57272762377,0.0209397711907766,0.216222538157648,"3, 4, 5, 6, 10, 11, 12, 13, 14, 18, 19","1, 2, 7, 8, 9, 15, 16, 17, 20"
32500000,4112.30871272408,0.0178828295712524,0.247156519458155,"3, 5, 6, 7, 10, 12, 13, 14, 16, 18","1, 2, 4, 8, 9, 11, 15, 17, 19, 20"
32500000,4123.77528356382,0.0187515657701318,0.202345596197079,"3, 5, 6, 10, 12, 13, 14, 15, 16, 18, 19","1, 2, 4, 7, 8, 9, 11, 17, 20"
32500000,4134.04863476215,0.0181086675289062,0.238021369032542,"3, 5, 6, 7, 8, 10, 12, 14, 18, 19","1, 2, 4, 9, 11, 13, 15, 16, 17, 20"
